936245
939243
1241982
1226141
933260
957119
1252309
1283120
762509
959604
1232449
1152014
1156593
1300045
1273678
1014505
1357633
539972
558449
1393868
402431
426063
912649
645985
610251
1294483
845781
1255130
1275116
1034541
838209
533535
1030076
1385028
1320276
1084736
979473
1109255
1079091
1035048
974576
1059128
1072790
1231828
1354991
693134
1219782
1292359
1221404
1029244
1191611
1303236
1022789
1208808
1138194
1160608
945961
1279871
1215185
1223460
1323593
1276108
687238
1061699
1356828
1204188
1000837
1112637
839902
1252874
1283816
1010581
1305642
1002155
1064213
1262299
1151244
1251621
1290941
889737
385687
1314889
764348
1254793
1184918
1257182
1100782
1100099
1085836
838240
1229490
729679
1247019
1254602
1107054
1288175
645757
823464
917496
1314762
507089
1160624
1116490
1398785
1097549
976576
1160981
1159311
1290206
1167366
1130402
1324428
717196
1000866
1205312
923667
1290402
1160018
1106739
76600
1260951
958182
1217366
1265662
573435
1005331
1147335
1011985
667538
1369338
1196470
1136418
519182
678512
1323046
1088514
1309745
839033
945182
516729
1185743
588648
1241320
1142364
1371150
569094
1032823
832964
746036
937746
1154154
1367461
615656
926393
635711
857598
736720
753342
1074049
1063637
914136
835113
762441
346698
1232732
906126
937287
1112426
1104937
466420
1299046
1286977
1244361
1064028
1303662
1011516
1183699
1296500
872585
337404
1139566
1256441
872976
698687
820525
1072690
1365044
1239511
1219638
884605
1161879
974663
1154304
614933
1128992
1295091
1167898
1162931
1154478
1378543
507086
1147710
568124
437342
1137196
1108427
1285734
1329147
616037
1248783
1014590
1078744
1312078
1092329
956964
968051
299054
1262983
1101256
951491
1323844
1283819
856289
1213742
298618
1222248
1221317
1087822
748783
1328020
452773
1192745
1058694
976573
840326
598387
978592
558915
1145291
1321700
1128559
1364499
1160614
870358
1337309
1100998
1087388
948713
1197662
1051426
1061634
524434
1187058
666277
663712
1161108
1360170
1147416
1197671
780801
1056380
1060784
1100410
1299372
335977
1108658
